time,Installation and Configuration,Data Collection,Data Processing,Operation and Maintenance
2018/7/16 15:06,0,0.400266439,0.587072331,0
2018/7/17 8:59,0,0,0.990410239,0
2018/7/17 12:06,0,0,0.643743873,0.33364245
2018/7/17 13:37,0,0.539004147,0.45023416,0
2018/7/17 14:14,0,0.99014527,0,0
2018/7/17 20:40,0,0.042389166,0.915887445,0.035949886
2018/7/17 23:36,0,0.586064816,0.399290323,0
2018/7/18 9:41,0.7173743,0.270566136,0,0
2018/7/19 9:46,0.5625837,0.41770035,0,0
2018/7/19 11:11,0,0.312309921,0.675430804,0
2018/7/19 14:01,0.65558934,0.332353443,0,0
2018/7/20 12:21,0,0.177759826,0.816588588,0
2018/7/21 19:17,0.055755742,0.216613859,0.72427088,0
2018/7/22 9:10,0,0.425546616,0.568047378,0
2018/7/23 13:05,0,0.5392078,0.458334748,0
2018/7/23 15:03,0.20141174,0.087252192,0.69149971,0
2018/7/24 17:06,0,0,0.541518554,0.4464478
2018/7/25 9:06,0,0.6650391,0.329678059,0
2018/7/26 8:55,0.23205528,0,0,0.7451007
2018/7/26 10:02,0,0,0.978313565,0
2018/7/26 13:27,0.61854196,0.147376224,0.218864188,0
2018/7/26 14:30,0.2576648,0.4305715,0.306386292,0
2018/7/26 15:06,0,0.20568281,0.787943244,0
2018/7/29 9:17,0,0,0.719439849,0.2610727
2018/7/30 8:41,0.24380045,0.36587134,0.380738467,0
2018/7/30 13:08,0.69177306,0.24117589,0,0.056846853
2018/7/31 7:27,0,0,0.983981401,0
2018/8/1 12:58,0,0.09669707,0.880512338,0.021603331
2018/8/1 16:18,0.19772702,0.09434884,0.540248126,0.16307576
2018/8/1 19:00,0.45463052,0.536826611,0,0
2018/8/5 5:54,0,0.985649586,0,0
2018/8/5 8:33,0,0.65783006,0.24112162,0.09753941
2018/8/7 9:20,0,0,0.98481226,0
2018/8/7 10:04,0.32221994,0.206708997,0.465555102,0
2018/8/7 11:13,0,0.8024783,0.182735652,0
2018/8/7 12:10,0,0.854129791,0.130312517,0
2018/8/8 13:13,0.22359207,0.628858745,0,0.12747173
2018/8/8 14:58,0,0.5420296,0.308431596,0.14354995
2018/8/10 10:25,0.023894945,0.149530649,0.819985747,0
2018/8/11 12:48,0,0.349558979,0.642371699,0
2018/8/11 18:05,0.30009532,0.642047942,0.022323163,0.032558028
2018/8/14 20:46,0.27892467,0.646844,0.073267974,0
2018/8/15 16:08,0,0.233234718,0.760152608,0
2018/8/16 1:47,0.026871234,0,0.968241185,0
2018/8/16 10:01,0,0.132401586,0.609310746,0.25068468
2018/8/16 11:44,0,0,0.980472565,0
2018/8/16 12:16,0,0.288490027,0.702719986,0
2018/8/16 17:47,0.20817165,0,0.181086957,0.5847169
2018/8/17 11:07,0.3721944,0.350352466,0.263389587,0
2018/8/17 15:24,0.06800557,0.729113936,0.201364785,0
2018/8/18 7:50,0,0.634530962,0.337874025,0
2018/8/19 14:22,0,0.787886,0.201948002,0
2018/8/20 5:59,0,0.03229291,0.48670499,0.47124243
2018/8/20 13:00,0,0.713612258,0.111906223,0.1473803
2018/8/20 14:13,0.27672103,0,0.698159814,0
2018/8/21 13:29,0,0,0.990769744,0
2018/8/22 16:20,0,0,0.979348294,0
2018/8/22 17:21,0,0,0.908990324,0.08077789
2018/8/23 5:14,0,0.463395059,0,0.52771777
2018/8/25 12:47,0,0.102951959,0.764627934,0.12453392
2018/8/27 10:00,0.17110234,0.373379111,0.445951968,0
2018/8/27 10:19,0,0,0.984884262,0
2018/8/27 14:00,0,0,0.990430772,0
2018/8/27 14:31,0,0,0.986742228,0
2018/8/27 18:47,0.063876644,0.925520241,0,0
2018/8/28 7:24,0.51377827,0.459516704,0,0
2018/8/28 17:59,0,0,0.90161705,0.088234045
2018/8/29 4:24,0,0,0.989630342,0
2018/8/30 8:12,0,0.39157316,0.603546411,0
2018/8/30 13:38,0.44300535,0.182265341,0.35362947,0
2018/8/31 6:37,0,0,0.979132324,0
2018/8/31 16:03,0,0.482299,0.50399673,0
2018/9/4 7:56,0,0.795835674,0.182667017,0
2018/9/4 11:13,0,0.6077439,0.382187307,0
2018/9/5 11:27,0.08435059,0.423771977,0.489128143,0
2018/9/6 11:26,0,0.105882414,0.88664946,0
2018/9/6 12:25,0,0.379532456,0.617224075,0
2018/9/6 21:13,0,0.38340423,0.591512829,0.022738185
2018/9/7 11:36,0.5518241,0.107996099,0.326099038,0
2018/9/7 11:44,0,0.62570405,0.292074353,0.077975504
2018/9/7 15:17,0.08181268,0.91235065,0,0
2018/9/7 15:36,0.24321267,0.5366962,0.21005173,0
2018/9/10 6:54,0,0.684173226,0.299743831,0
2018/9/10 9:53,0.06803259,0.92901546,0,0
2018/9/11 5:20,0.2884682,0.697557449,0,0
2018/9/11 7:44,0,0.258665085,0.725331485,0
2018/9/11 13:32,0,0,0.990716338,0
2018/9/11 15:03,0.36340004,0.289840698,0.335581988,0
2018/9/12 9:21,0,0,0.931613475,0.05256757
2018/9/12 9:53,0.3727429,0.36598599,0.249117315,0
2018/9/13 2:11,0,0.195631549,0.671087876,0.12790498
2018/9/14 9:33,0.4427269,0.232548296,0.311793685,0
2018/9/14 22:19,0.32373175,0.186834797,0.480742976,0
2018/9/18 11:07,0,0,0.978151232,0
2018/9/19 9:21,0,0,0.986605048,0
2018/9/19 10:44,0,0.72462934,0.122043423,0.14449607
2018/9/19 14:35,0.11682283,0.151148051,0.348782569,0.36758825
2018/9/19 18:44,0,0,0.97696507,0
2018/9/20 3:05,0,0.769473791,0.218720913,0
2018/9/20 9:52,0,0.3251862,0.671786815,0
2018/9/20 16:14,0,0.064993434,0.927106112,0
2018/9/21 12:29,0,0,0.704693556,0.2878113
2018/9/21 13:17,0,0.169966385,0.819812566,0
2018/9/24 12:22,0.23748656,0.641659915,0.110329174,0
2018/9/25 3:26,0,0,0.99471347,0
2018/9/25 14:45,0,0.438612998,0.550324313,0
2018/9/25 15:24,0,0,0.806478918,0.18526323
2018/9/26 2:28,0,0,0.61367847,0.3828302
2018/9/26 9:05,0,0.077914663,0.723344445,0.18714789
2018/9/26 14:23,0,0.5584365,0.077016272,0.35564834
2018/9/26 15:08,0.036727194,0,0.951982901,0
2018/9/28 14:18,0.1437015,0.27375618,0.579688221,0
2018/9/30 13:46,0,0,0.971607193,0
2018/10/2 14:32,0,0.590240717,0.124864236,0.2624454
2018/10/4 11:50,0,0.181059122,0.446400732,0.362791
2018/10/4 12:25,0.25224772,0.413854182,0.329969199,0
2018/10/5 6:08,0.18873034,0.73699379,0.068319075,0
2018/10/5 17:10,0,0,0.990572289,0
2018/10/7 8:20,0,0.874701,0.120268881,0
2018/10/8 9:17,0.7942015,0.107329674,0.087553803,0
2018/10/9 4:02,0,0.987182856,0,0
2018/10/10 10:36,0,0,0.802185334,0.19316216
2018/10/10 20:39,0,0,0.941838399,0.051257595
2018/10/11 8:41,0.26185158,0.58906579,0,0.13644764
2018/10/11 9:36,0,0.687462926,0.30257307,0
2018/10/11 10:21,0.10910099,0.200713649,0.62778616,0.05776791
2018/10/14 2:39,0,0.201338619,0.783928797,0
2018/10/15 4:52,0,0,0.978585511,0
2018/10/15 22:01,0.5874051,0.193197399,0.216056339,0
2018/10/16 10:12,0,0.20017685,0.77137357,0
2018/10/16 20:09,0.52141696,0.391785383,0.07157217,0
2018/10/17 11:28,0,0,0.990344919,0
2018/10/17 11:59,0,0.135238022,0.851784468,0
2018/10/17 12:32,0.11586293,0.512918532,0.362264335,0
2018/10/17 15:26,0.6934006,0,0.289439201,0
2018/10/17 18:06,0.0578607,0,0.930032492,0
2018/10/18 2:29,0,0.7367342,0.182778701,0.07742945
2018/10/18 5:48,0,0,0.958673894,0
2018/10/18 11:23,0,0,0.990797997,0
2018/10/19 6:48,0,0,0.987200499,0
2018/10/19 14:27,0,0.548121333,0.050556131,0.3829718
2018/10/20 18:23,0,0.088027515,0.90715652,0
2018/10/21 7:48,0,0.097677402,0.879121304,0
2018/10/21 17:50,0,0,0.72687256,0.26843214
2018/10/22 4:28,0,0.175669521,0.817166567,0
2018/10/22 6:59,0,0.49824214,0.489245683,0
2018/10/22 7:38,0.10712111,0,0.627781615,0.2508629
2018/10/22 15:48,0,0,0.84178555,0.14569804
2018/10/23 3:36,0,0,0.992104527,0
2018/10/23 7:08,0,0.181823,0.794568717,0
2018/10/23 18:10,0,0.98413795,0,0
2018/10/24 13:01,0,0,0.987568647,0
2018/10/24 13:20,0.2554085,0.568909943,0.167671487,0
2018/10/24 13:37,0,0.55265164,0.195775017,0.24460451
2018/10/24 14:53,0.28919792,0.677318633,0,0
2018/10/24 19:42,0,0.715118408,0.254805416,0.022740569
2018/10/25 4:02,0,0,0.89886868,0.08965525
2018/10/25 17:29,0,0.417656034,0.575376049,0
2018/10/26 5:27,0,0.066207685,0.849893056,0.07935446
2018/10/26 8:53,0.49542573,0.495888144,0,0
2018/10/26 16:00,0,0,0.989633471,0
2018/10/27 4:20,0,0,0.81035316,0.17416632
2018/10/27 5:04,0,0.547675312,0.429413944,0
2018/10/27 11:50,0,0,0.986755401,0
2018/10/28 8:03,0.1923526,0.7943781,0,0
2018/10/29 5:57,0,0.432623714,0.050258398,0.5040463
2018/10/29 12:11,0.15182626,0.569593191,0.269082174,0
2018/10/30 11:14,0.16493028,0.196594849,0.631594062,0
2018/10/30 16:10,0,0,0.983348072,0
2018/10/31 0:51,0,0.184771299,0.75697571,0.05268869
2018/10/31 7:40,0.055391848,0,0.698359966,0.24198948
2018/10/31 10:30,0.16476429,0.037846468,0.785601974,0
2018/10/31 14:41,0.03414899,0.29305074,0.501429327,0.17049512
2018/10/31 17:58,0,0.981128991,0,0
2018/11/1 12:17,0,0.171667278,0.817279011,0
2018/11/2 15:52,0,0.40591097,0.539130092,0.051505644
2018/11/3 4:03,0.2789143,0.587355018,0.130896974,0
2018/11/4 13:14,0.19774227,0.573791742,0.221319444,0
2018/11/4 15:00,0,0,0.97366979,0
2018/11/5 7:16,0,0.718341351,0,0.27215785
2018/11/5 10:25,0.09868926,0.8375244,0.059938725,0
2018/11/7 12:23,0.0580517,0,0.922119379,0
2018/11/7 13:49,0.13696384,0,0.603647232,0.23817815
2018/11/7 19:58,0.25010157,0.193930492,0.544475734,0
2018/11/8 3:35,0,0.149336323,0.834220707,0
2018/11/9 5:03,0,0,0.807043061,0.17225224
2018/11/9 22:13,0,0.9911578,0,0
2018/11/11 16:36,0.57345754,0.268573523,0.148113579,0
2018/11/12 11:14,0,0.113891736,0.873460725,0
2018/11/13 20:29,0,0,0.979718566,0
2018/11/14 14:37,0,0.195107058,0.732458234,0.066707805
2018/11/15 9:14,0,0.32028648,0.668845356,0
2018/11/15 19:32,0,0.257424027,0.739352018,0
2018/11/16 4:40,0,0.998032391,0,0
2018/11/16 17:40,0,0.181041092,0.817755,0
2018/11/16 20:16,0.10894355,0.523883104,0.35731291,0
2018/11/17 12:40,0.120965965,0.213365853,0.518215537,0.13674109
2018/11/20 11:30,0.17647158,0.543893397,0.237437621,0.03623777
2018/11/20 14:50,0,0.243608966,0.741237104,0
2018/11/22 13:18,0,0,0.988186374,0
2018/11/23 6:33,0,0.230263412,0.587439477,0.16965127
2018/11/23 7:52,0.8069512,0,0.177812189,0
2018/11/26 10:04,0,0.390992552,0.598799743,0
2018/11/26 17:01,0,0.037114013,0.95726436,0
2018/11/27 22:23,0,0,0.844585121,0.14822336
2018/11/28 7:40,0,0.106598228,0.877035543,0
2018/11/28 8:50,0,0,0.991707742,0
2018/11/28 10:42,0.15603253,0.382621706,0.457050525,0
2018/11/29 4:34,0,0.59368664,0.079847783,0.30650148
2018/11/29 8:19,0,0.672774553,0.323277742,0
2018/11/29 14:18,0,0,0.982499033,0
2018/12/2 5:25,0,0.680973232,0.309909493,0
2018/12/5 3:07,0,0,0.974135756,0
2018/12/7 22:41,0.6246168,0,0.366651714,0
2018/12/10 4:17,0,0.42330328,0.567683905,0
2018/12/10 6:55,0,0,0.677181363,0.29100063
2018/12/11 7:57,0,0,0.983922422,0
2018/12/11 12:59,0.69744736,0.291270614,0,0
2018/12/12 15:27,0,0.733611643,0,0.22920659
2018/12/13 13:33,0,0.31452024,0.607884765,0.06265439
2018/12/13 19:35,0.38012663,0.25910816,0.314613819,0.043495454
2018/12/13 21:53,0.067245334,0,0.666568115,0.2591146
2018/12/13 21:56,0.014290048,0,0.8386768,0.14439599
2018/12/14 0:10,0,0.18273817,0.75605318,0.05526806
2018/12/14 0:11,0,0,0.574051559,0.40520385
2018/12/14 10:40,0.066254,0.31077072,0.61972031,0
2018/12/15 11:24,0,0,0.985706836,0
2018/12/18 7:00,0,0,0.993510813,0
2018/12/18 8:44,0.204392,0.48080343,0.30445303,0
2018/12/18 11:30,0.045585655,0.25167754,0.359102964,0.34111786
2018/12/18 12:04,0.5752879,0.409531742,0,0
2018/12/19 5:38,0.4531689,0.4827306,0.059255719,0
2018/12/19 12:07,0,0.6389253,0.352769375,0
2018/12/19 17:19,0,0,0.968105316,0
2018/12/20 10:32,0.2505783,0.235563219,0.506856322,0
2018/12/20 11:59,0,0.568212271,0.244441509,0.17706566
2018/12/20 17:26,0.101903535,0.890192688,0,0
2018/12/21 5:51,0.5284258,0.377361864,0.080147304,0
2018/12/21 15:40,0,0,0.984384298,0
2018/12/23 21:12,0.32402843,0.418183118,0.24837856,0
2018/12/24 6:40,0.3969852,0.218731955,0.335083194,0.04626974
2018/12/25 7:40,0,0.720425546,0.270356983,0
2018/12/26 5:06,0,0.22243093,0.765310347,0
2018/12/27 4:57,0,0.740151525,0.251144528,0
2018/12/27 9:34,0,0.975784123,0,0
2018/12/28 6:42,0.08980308,0,0.903915793,0
2018/12/29 23:42,0.21988557,0.407543093,0.151425347,0.21557182
2018/12/31 23:04,0,0.28277093,0.714259483,0
2019/1/2 13:42,0,0.27797216,0.707707241,0
2019/1/3 4:46,0,0.712495923,0.276034504,0
2019/1/3 21:17,0,0,0.423669085,0.5547577
2019/1/4 11:59,0.29876414,0.377845138,0.31696555,0
2019/1/7 7:52,0,0.303209573,0.390770301,0.2955043
2019/1/7 18:03,0.10614413,0.347648561,0.54420466,0
2019/1/8 3:13,0.2896915,0.081871063,0.549221948,0.07643065
2019/1/8 10:40,0.41443178,0.100858636,0.469273359,0
2019/1/8 13:51,0,0.340950519,0.638012826,0
2019/1/9 7:23,0,0.291792899,0.694522738,0
2019/1/9 12:25,0,0.991023242,0,0
2019/1/9 18:38,0,0.189468622,0.799952388,0
2019/1/11 20:57,0.09648031,0.222062245,0.674789906,0
2019/1/13 16:45,0,0.087814383,0.697565466,0.20824915
2019/1/14 11:50,0.047864348,0.8616272,0.081760697,0
2019/1/15 14:40,0,0.634095848,0.323081791,0.032711342
2019/1/16 12:07,0,0.48543787,0.421381742,0.08583107
2019/1/17 8:56,0,0.971133411,0,0
2019/1/17 11:44,0.25436503,0.495659143,0.243257295,0
2019/1/17 18:17,0,0.078519106,0.608473301,0.30612502
2019/1/18 7:56,0,0.357848227,0.637007162,0
2019/1/18 13:12,0,0.434794992,0.542673558,0
2019/1/19 17:44,0,0,0.986251444,0
2019/1/21 9:31,0,0.452563882,0.408331066,0.12629955
2019/1/21 11:06,0,0.312053531,0.666538075,0
2019/1/22 20:47,0.27194834,0.539231241,0.18431166,0
2019/1/23 9:21,0,0.15880364,0.83479476,0
2019/1/23 15:00,0.114563726,0.12246263,0.760547101,0
2019/1/23 23:21,0.2071259,0.7828634,0,0
2019/1/24 11:55,0,0.359008968,0.61828208,0
2019/1/24 14:33,0,0.982761025,0,0
2019/1/25 6:33,0,0,0.989860773,0
2019/1/25 10:18,0,0.385615051,0.60322392,0
2019/1/28 3:43,0.4301128,0.427976072,0.132258192,0
2019/1/28 18:04,0,0.990136206,0,0
2019/1/29 9:45,0.15630828,0.3397133,0.488225639,0
2019/1/29 10:50,0,0.8895392,0.108880997,0
2019/1/29 13:31,0,0.368447006,0,0.5943608
2019/1/30 4:11,0,0.22001566,0.238285378,0.53005594
2019/1/30 6:14,0,0.7578411,0.234875768,0
2019/1/31 6:53,0.20740592,0.20567027,0.563685,0
2019/2/1 3:04,0,0.23651643,0.759414524,0
2019/2/1 12:21,0.08537342,0.8250449,0.079107992,0
2019/2/1 17:50,0.17164692,0.7128278,0.109180883,0
2019/2/2 19:24,0,0.97760272,0,0
2019/2/2 19:36,0,0,0.984414309,0
2019/2/4 16:46,0.2550223,0.732913017,0,0
2019/2/5 5:01,0,0,0.338302314,0.64725405
2019/2/5 10:13,0,0,0.96786207,0
2019/2/5 10:18,0.07005898,0.47934258,0.296018153,0.1477749
2019/2/5 16:08,0,0,0.987341523,0
2019/2/5 18:46,0,0.312106073,0.631087899,0.054387975
2019/2/6 10:12,0,0,0.558621526,0.4183262
2019/2/6 21:10,0,0.4459538,0.322843015,0.2158799
2019/2/7 0:12,0,0,0.991289444,0
2019/2/11 5:27,0.5483703,0,0.438839287,0
2019/2/12 7:12,0,0.220408887,0.773285881,0
2019/2/12 10:33,0,0.326092601,0.653277755,0
2019/2/12 12:15,0,0.48349768,0.406358927,0.10235617
2019/2/12 15:57,0,0.145664036,0.720819101,0.123860165
2019/2/13 6:40,0.3359032,0.55226725,0.109251037,0
2019/2/13 18:23,0,0,0.971556723,0
2019/2/13 18:42,0,0,0.991670199,0
2019/2/13 19:44,0.019433234,0.1198601,0.72946626,0.13124044
2019/2/14 11:00,0,0.157859594,0.83901155,0
2019/2/14 22:04,0,0.79921955,0.183364049,0
2019/2/15 14:52,0,0,0.972571552,0
2019/2/15 21:53,0,0.064012773,0.924340211,0
2019/2/15 22:17,0,0,0.888431769,0.10509968
2019/2/17 11:05,0,0.21229586,0.349140659,0.4290148
2019/2/18 10:30,0,0.177290231,0.808742911,0
2019/2/18 17:39,0,0.700729012,0.28856042,0
2019/2/20 9:06,0.07464269,0.29811162,0.623797357,0
2019/2/20 15:15,0,0.01140843,0.959115833,0
2019/2/20 16:45,0,0.391515881,0.392388135,0.19863112
2019/2/20 19:17,0,0.178876251,0.817261577,0
2019/2/20 20:28,0,0.21591714,0.779013515,0
2019/2/21 5:48,0.24686703,0.5885282,0.162847817,0
2019/2/21 9:58,0,0.862751365,0.122732788,0
2019/2/22 7:34,0,0.209629461,0.782441951,0
2019/2/23 4:56,0.35509983,0.072964288,0.563321419,0
2019/2/23 10:35,0,0.77535164,0.189400777,0
2019/2/25 10:45,0,0,0.98065117,0
2019/2/25 12:18,0,0,0.986275285,0
2019/2/25 19:36,0.23619516,0.361201108,0.201170638,0.18837453
2019/2/26 3:47,0,0.63961798,0.357378986,0
2019/2/27 8:53,0,0.219968632,0.508809015,0.25514722
2019/2/27 10:54,0,0.287015051,0.51416029,0.19263637
2019/2/27 13:11,0,0.488047421,0.500900447,0
2019/2/27 22:06,0,0.7592839,0.230664849,0
2019/2/28 10:59,0.04472845,0,0.940990292,0
2019/2/28 20:57,0,0,0.986145854,0
2019/3/1 8:46,0,0.067298234,0.925958961,0
2019/3/1 10:06,0.1955406,0,0.602749109,0.1884669
2019/3/3 10:52,0,0,0.960155606,0
2019/3/4 14:45,0.72661054,0.18360958,0.084720217,0
2019/3/4 19:09,0,0.95098716,0.037971277,0
2019/3/5 4:26,0.37649596,0,0.604772329,0
2019/3/5 11:10,0,0.345777094,0.589524984,0.054487873
2019/3/5 12:31,0.11710556,0.525394499,0.354371771,0
2019/3/5 14:01,0.802808,0.182013139,0,0
2019/3/6 15:58,0,0,0.989550158,0
2019/3/6 22:15,0,0.97982347,0,0
2019/3/7 3:26,0.12099757,0.32391569,0,0.5335701
2019/3/7 6:51,0.80026346,0.175487578,0,0
2019/3/7 9:26,0,0.364073783,0.491716146,0.13618627
2019/3/8 1:56,0,0.413712,0.5400138,0.04568092
2019/3/8 11:06,0,0.37981623,0.618464768,0
2019/3/8 16:10,0,0.41973424,0.573844768,0
2019/3/11 4:14,0.33354363,0,0.65233095,0
2019/3/13 15:38,0,0.04507171,0.953357339,0
2019/3/13 15:48,0,0,0.831680179,0.15637167
2019/3/13 19:55,0,0.04487415,0.951176509,0
2019/3/14 16:06,0.12178363,0.318038642,0.55302006,0
2019/3/14 18:09,0,0,0.986909449,0
2019/3/15 11:52,0.1878981,0.676934242,0.121515915,0
2019/3/15 15:24,0,0.344678134,0.402203739,0.23589167
2019/3/15 22:12,0.16778323,0.306582779,0.517118737,0
2019/3/17 4:19,0,0,0.989062965,0
2019/3/17 11:36,0,0,0.982480854,0
2019/3/19 7:58,0,0.650685668,0.287157625,0.04738828
2019/3/19 15:03,0,0.4685831,0.409442842,0.11838567
2019/3/20 9:03,0.64861244,0.28060097,0.058041036,0
2019/3/20 11:57,0,0,0.799770683,0.18728015
2019/3/20 13:36,0,0,0.988079697,0
2019/3/21 22:08,0.043170206,0.367017448,0.579287052,0
2019/3/22 8:54,0.48973104,0.497631788,0,0
2019/3/22 10:43,0,0.293361306,0.69735074,0
2019/3/23 9:27,0,0.732338846,0.258145235,0
2019/3/24 11:02,0,0.97610986,0,0
2019/3/25 7:09,0,0,0.962745607,0
2019/3/25 12:46,0.46428135,0,0.343011707,0.16959159
2019/3/26 20:15,0,0.8901104,0.106397785,0
2019/3/27 7:04,0,0.302957505,0.655356288,0
2019/3/27 7:46,0.51030207,0.257052451,0.221747503,0
2019/3/27 14:20,0,0,0.99103424,0
2019/3/27 15:45,0,0.024705086,0.969178215,0
2019/3/28 3:10,0,0,0.968146145,0
2019/3/28 10:12,0,0.100721136,0.893437624,0
2019/3/28 10:29,0,0.4664396,0.528796472,0
2019/3/28 11:09,0,0,0.931087047,0.056388028
2019/3/28 16:06,0.37628603,0.5004946,0.108944185,0
2019/3/28 18:01,0,0.77287066,0.209308475,0
2019/3/28 20:12,0.13528825,0.86097145,0,0
2019/3/29 9:14,0.5142752,0.23716924,0.242295623,0
2019/3/29 10:25,0,0,0.99367854,0
2019/3/29 10:56,0,0.370276392,0.266558886,0.35063878
2019/4/1 11:09,0,0.073962308,0.791520774,0.12864399
2019/4/1 15:51,0,0.29205093,0.700726867,0
2019/4/1 22:22,0.11775341,0.71455634,0.162675761,0
2019/4/2 5:32,0,0.97266686,0.025011333,0
2019/4/2 5:41,0,0,0.982512385,0
2019/4/2 5:44,0,0.161001265,0.833059266,0
2019/4/2 8:56,0,0.089447305,0.90326798,0
2019/4/3 0:38,0,0,0.981238142,0
2019/4/3 5:39,0,0.22130924,0.772534862,0
2019/4/3 8:18,0,0.239726171,0.750059679,0
2019/4/3 20:17,0,0.047490794,0.398542374,0.53822
2019/4/4 5:38,0.3714662,0.24209423,0.380177647,0
2019/4/4 10:34,0.16785172,0.66819483,0.149866745,0
2019/4/4 12:47,0.30581784,0.488027662,0.197664395,0
2019/4/5 2:43,0.11650811,0,0.866230004,0
2019/4/8 14:55,0,0.11446435,0.874503613,0
2019/4/9 14:13,0,0.822521329,0.171484679,0
2019/4/9 16:15,0.24929729,0.662035704,0,0.0749432
2019/4/10 10:48,0,0.163717732,0.630755365,0.18689199
2019/4/10 11:18,0,0.358338535,0.493314043,0.14457978
2019/4/10 13:24,0.3676953,0.505145073,0.117919385,0
2019/4/10 16:10,0,0,0.678329617,0.31336612
2019/4/11 15:57,0,0,0.991743065,0
2019/4/14 12:08,0.7169397,0.010651415,0,0.24008346
2019/4/15 3:17,0,0.611290157,0.377327904,0
2019/4/15 6:27,0,0.048777252,0.945409551,0
2019/4/15 14:15,0.36940107,0.090924487,0.318895087,0.2147453
2019/4/15 16:37,0,0.333583236,0.654394627,0
2019/4/15 19:58,0.36235902,0.6296071,0,0
2019/4/16 15:45,0.1286828,0.111214869,0.748924166,0
2019/4/17 7:59,0,0.6628607,0.330988377,0
2019/4/17 9:36,0.12521498,0.864784777,0,0
2019/4/17 14:49,0,0,0.981989793,0
2019/4/17 19:57,0,0,0.773967814,0.21921586
2019/4/18 11:52,0.02647308,0.9672827,0,0
2019/4/18 13:35,0.18588912,0.5373734,0.270696789,0
2019/4/20 10:12,0,0.288754404,0.500991106,0.20313731
2019/4/21 9:37,0,0,0.972579718,0
2019/4/21 21:12,0,0.22696394,0.600550652,0.15717049
2019/4/23 0:48,0,0.681174815,0.309357435,0
2019/4/23 12:01,0,0.286215365,0.708668686,0
2019/4/23 18:43,0.15904295,0.83277667,0,0
2019/4/24 8:57,0.5026117,0,0.490825295,0
2019/4/25 1:05,0,0.430915028,0.418380558,0.14424554
2019/4/25 10:49,0,0.449999422,0.544692338,0
2019/4/26 18:15,0,0.566041827,0.222147118,0.20374145
2019/4/27 5:41,0,0,0.993403316,0
2019/4/28 18:09,0,0.160430133,0.826771438,0
2019/4/29 11:22,0.728191,0.255761147,0,0
2019/4/29 18:27,0.5650992,0.387689352,0.038504109,0
2019/4/29 22:05,0,0.41339216,0.254757494,0.31919402
2019/4/30 8:29,0,0.51168704,0.477548897,0
2019/5/1 0:20,0.14549267,0.517345786,0.329115883,0
2019/5/1 23:53,0.044898413,0,0.942479461,0
2019/5/2 4:27,0,0.162869632,0.82761693,0
2019/5/2 12:26,0,0.298950642,0.692412794,0
2019/5/2 16:31,0,0.33872512,0.33179915,0.31772032
2019/5/4 8:09,0,0.252814442,0.732396692,0
2019/5/4 16:22,0.9823307,0,0,0
2019/5/6 10:27,0,0.403146088,0.584828317,0
2019/5/6 22:09,0.11705832,0.27583426,0.554506123,0.046739087
2019/5/7 15:07,0.069305785,0,0.923188925,0
2019/5/8 13:46,0,0.28908956,0.708382249,0
2019/5/9 8:44,0,0.070617341,0.915248871,0
2019/5/9 10:10,0,0.596290708,0.399421696,0
2019/5/9 10:55,0,0.19604665,0.709228322,0.08718507
2019/5/9 11:11,0,0,0.983979166,0
2019/5/9 12:35,0,0.990599036,0,0
2019/5/9 16:51,0.09932048,0.851308405,0.036975503,0
2019/5/9 18:09,0.20577945,0.5140609,0.277320325,0
2019/5/10 8:32,0.28983557,0.38877055,0.303608239,0
2019/5/12 13:50,0,0.08801654,0.832741499,0.06962813
2019/5/13 7:17,0,0.537464678,0.152862072,0.29726934
2019/5/13 13:22,0.09690166,0.272819549,0.565168202,0.05826379
2019/5/13 16:26,0.29899648,0.066883199,0.555976555,0.07364546
2019/5/14 8:38,0,0.953674138,0.043900523,0
2019/5/14 8:59,0,0,0.668738648,0.32284975
2019/5/14 19:56,0.5464935,0.239371017,0.210369155,0
2019/5/15 12:26,0,0.448623002,0.543583438,0
2019/5/16 16:46,0,0.280146539,0.716774404,0
2019/5/17 6:41,0,0.08480096,0.911261111,0
2019/5/17 11:44,0,0.422017366,0.569571733,0
2019/5/17 15:06,0.28321743,0.18835929,0.521210045,0
2019/5/17 15:59,0.16089769,0.352120548,0.27334851,0.18107097
2019/5/18 14:25,0,0,0.973285139,0
2019/5/20 19:37,0,0.903860807,0.081501044,0
2019/5/21 5:23,0.21894044,0.439284295,0,0.33555612
2019/5/21 5:37,0.35805258,0.200959697,0.428072482,0
2019/5/21 7:54,0.012928618,0.74853873,0.236242533,0
2019/5/21 10:40,0.97773886,0,0,0
2019/5/21 20:08,0,0.23246707,0.75797978,0
2019/5/21 21:48,0.31904742,0.674937427,0,0
2019/5/22 0:03,0.39870846,0.514749,0.080605581,0
2019/5/22 9:58,0.17701147,0.801673532,0,0
2019/5/22 13:28,0,0.448017031,0.54614234,0
2019/5/22 17:58,0,0,0.994563997,0
2019/5/23 17:39,0,0.021900529,0.922118559,0.050745003
2019/5/27 0:33,0,0.921183825,0.061857119,0
2019/5/27 0:35,0.25509912,0.152882516,0.41380164,0.17303944
2019/5/28 7:33,0.11773324,0,0.599145226,0.26555964
2019/5/29 5:51,0,0.5563508,0.438770726,0
2019/5/29 14:54,0.07451328,0.35534447,0.560522795,0
2019/5/29 16:06,0,0,0.994031884,0
2019/5/30 9:11,0,0.649261057,0.335648924,0
